product_id,description,image_path
43538,French Connection Women Blue Top,../data/RAW/images/43538.jpg
8325,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,../data/RAW/images/8325.jpg
31118,Gini and Jony Girls Red Top,../data/RAW/images/31118.jpg
19772,ADIDAS Men Vigor Blue Casual Shoes,../data/RAW/images/19772.jpg
46876,Lino Perros Men Pack of 2 Socks,../data/RAW/images/46876.jpg
5862,ADIDAS Men's Stripe Black T-shirt,../data/RAW/images/5862.jpg
39711,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,../data/RAW/images/39711.jpg
14409,Enroute Women Casual White Heels,../data/RAW/images/14409.jpg
58726,Puma Men Grey T-shirt,../data/RAW/images/58726.jpg
44379,ADIDAS Men Intense Touch  Perfume,../data/RAW/images/44379.jpg
11947,Ganuchi Men Casual Olive Sandals,../data/RAW/images/11947.jpg
36759,Maxima Men White Dial Watch,../data/RAW/images/36759.jpg
51499,Denizen Women Blue Jeans,../data/RAW/images/51499.jpg
29583,Puma Women Grace Silver Sandals,../data/RAW/images/29583.jpg
55805,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,../data/RAW/images/55805.jpg
7709,Jealous 21 Women's Aaren Black Jegging,../data/RAW/images/7709.jpg
28451,Urban Yoga Women Black Track Pants,../data/RAW/images/28451.jpg
43960,Indigo Nation Men Grey Striped Shirt,../data/RAW/images/43960.jpg
8741,Indigo Nation Men Checks Shirt Navy Blue Shirts,../data/RAW/images/8741.jpg
55039,Lakme Absolute Matte Merlot Lipstick 45,../data/RAW/images/55039.jpg
19316,Nike Unisex Hayward 25M Grey Backpack,../data/RAW/images/19316.jpg
27419,Jockey Women Black Lounge Pants,../data/RAW/images/27419.jpg
34832,ADIDAS Men Sukoi White Sports Shoes,../data/RAW/images/34832.jpg
23885,Fila Men Grey Hex Sports Shoes,../data/RAW/images/23885.jpg
19918,Wildcraft Unisex Black Backpack,../data/RAW/images/19918.jpg
22359,John Players Men Check Blue Shirt,../data/RAW/images/22359.jpg
19124,Lotto Women XL Kelly Pink Slippers,../data/RAW/images/19124.jpg
16950,Image Men Sunglasses,../data/RAW/images/16950.jpg
49654,Mineral Women Grey Skirt,../data/RAW/images/49654.jpg
48786,Lucera Women Silver Pendant,../data/RAW/images/48786.jpg
2049,ADIDAS Men's Slim Fit White T-shirt,../data/RAW/images/2049.jpg
17882,Levis Men Comfort Style White Innerwear Vest,../data/RAW/images/17882.jpg
44977,Maxima Men Silver Dial Attivo Watch,../data/RAW/images/44977.jpg
33019,Mother Earth Women Printed Yellow Kurta,../data/RAW/images/33019.jpg
41439,Lee Cooper Men Black Sports Shoes,../data/RAW/images/41439.jpg
39523,Peter England Unisex Black One Dayer Black Trolley Bag,../data/RAW/images/39523.jpg
52812,JAG Men Black Leather Wallet,../data/RAW/images/52812.jpg
11349,Lee Men Blue Chicago Fit Jeans,../data/RAW/images/11349.jpg
24892,United Colors of Benetton Men Black T-shirt,../data/RAW/images/24892.jpg
58514,Tonga Women Grey Top,../data/RAW/images/58514.jpg
33825,Puma Women Kuris Silver & Grey Sports Shoes,../data/RAW/images/33825.jpg
25940,Femella Women Yellow & Blue Scarf,../data/RAW/images/25940.jpg
38637,Nike Men Red Delhi T-shirt,../data/RAW/images/38637.jpg
5896,Puma Men Cavallino Black Shoe,../data/RAW/images/5896.jpg
4944,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,../data/RAW/images/4944.jpg
10861,Wrangler Men Dirt Riders White T-Shirts,../data/RAW/images/10861.jpg
59600,FNF Rust Wedding Collection Sari,../data/RAW/images/59600.jpg
42846,French Connection Women Multi Stripe Hand Bag,../data/RAW/images/42846.jpg
35128,Allen Solly Woman Purple Bangle,../data/RAW/images/35128.jpg
47508,Facit Men Black Brief,../data/RAW/images/47508.jpg
54923,Do u speak Green Girls Olive 3/4 Pant,../data/RAW/images/54923.jpg
43994,Police Women Passion Deo,../data/RAW/images/43994.jpg
17278,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,../data/RAW/images/17278.jpg
31588,Mark Taylor Men Printed Maroon T-shirt,../data/RAW/images/31588.jpg
49492,Vans Men Maroon & Grey Era Shoes,../data/RAW/images/49492.jpg
18230,Manchester United Men Printed White Tshirt,../data/RAW/images/18230.jpg
23871,ADIDAS Men Grey Striped T-shirt,../data/RAW/images/23871.jpg
9667,Indigo Nation Men Bling Red Black Shirts,../data/RAW/images/9667.jpg
16198,Puma Men Poly Knitted Black Tracksuit,../data/RAW/images/16198.jpg
3953,Jealous 21 Women's Red Peace T-shirt,../data/RAW/images/3953.jpg
29745,Fossil Men Quartz Black Dial Chronograph Watch JR1303,../data/RAW/images/29745.jpg
28697,W Women Printed Black Kurta,../data/RAW/images/28697.jpg
12538,Puma Men Solid Blue Track Pants,../data/RAW/images/12538.jpg
8587,Scullers Men Red Check Shirt,../data/RAW/images/8587.jpg
42248,Sepia Women Pink Top,../data/RAW/images/42248.jpg
48772,Lucera Women Silver Pendant,../data/RAW/images/48772.jpg
17876,Levis Men Comfort Style Grey Innerwear Vest,../data/RAW/images/17876.jpg
30668,Park Avenue Men Black Sunglasses,../data/RAW/images/30668.jpg
9455,John Miller Men Red Striped Shirt,../data/RAW/images/9455.jpg
18002,Puma Women Essential Skinny Black 3/4 Pant,../data/RAW/images/18002.jpg
44983,Maxima Women Silver Dial Watch,../data/RAW/images/44983.jpg
38405,Baggit Women White Capri Taj Belt,../data/RAW/images/38405.jpg
53934,Kiara Women Brown Handbag,../data/RAW/images/53934.jpg
1638,Nabaiji Swimming Goggles Blue Black,../data/RAW/images/1638.jpg
25188,Lino Perros Women Leatherite Brown Handbag,../data/RAW/images/25188.jpg
24866,Reid & Taylor Men Formal Black Belt,../data/RAW/images/24866.jpg
53108,Fabindia Silver Earrings,../data/RAW/images/53108.jpg
21528,Kiara Women Sequins Copper Handbag,../data/RAW/images/21528.jpg
59432,Spice Art Women Black Handbag,../data/RAW/images/59432.jpg
32903,Allen Solly Women Red Shorts,../data/RAW/images/32903.jpg
6079,UCB Men's Johny Collar With Two Tone Grey T-shirt,../data/RAW/images/6079.jpg
12960,ADIDAS Men Sports White Sports Shoes,../data/RAW/images/12960.jpg
29321,ADIDAS Men Black Jersey,../data/RAW/images/29321.jpg
9031,Buckaroo Men loma Tan Casual Shoes,../data/RAW/images/9031.jpg
6845,Timberland Unisex Hiker Round Lace Shoe Accessories,../data/RAW/images/6845.jpg
18466,Reebok Reebounce Women Perfumes,../data/RAW/images/18466.jpg
26369,Arrow Woman Blue Shirt,../data/RAW/images/26369.jpg
33489,Doodle Kids Boy Check Green Shirt,../data/RAW/images/33489.jpg
59056,Carlton London Women Blue & Cream Shoes,../data/RAW/images/59056.jpg
15379,Fila Men Lobato Black Casual Shoes,../data/RAW/images/15379.jpg
45409,Rocia Women Black & Brown Sandals,../data/RAW/images/45409.jpg
56822,John Players Men Beige Shorts,../data/RAW/images/56822.jpg
58184,Rocky S Women Beige Handbag,../data/RAW/images/58184.jpg
40947,Gini and Jony Boys Core Red T-shirt,../data/RAW/images/40947.jpg
39381,Peter England Men Party Black Jeans,../data/RAW/images/39381.jpg
15977,Turtle Solid Men Red Shirt,../data/RAW/images/15977.jpg
32769,Music Men Printed Blue T-shirt,../data/RAW/images/32769.jpg
10439,Flying Machine Men Walnut Brown Tshirts,../data/RAW/images/10439.jpg
59264,Titan Women White Watch,../data/RAW/images/59264.jpg
14099,Flying Machine Women Solid Pink Tops,../data/RAW/images/14099.jpg
1852,Inkfruit Men Ride It Or Die T-shirt,../data/RAW/images/1852.jpg
30802,Fabindia Men Blue Shirt,../data/RAW/images/30802.jpg
51009,Enamor Rose Full Figure Bra FF07,../data/RAW/images/51009.jpg
29113,Puma Women Pack of 3 Socks,../data/RAW/images/29113.jpg
7399,Red Tape Men's Black Formal Shoe,../data/RAW/images/7399.jpg
26967,Jealous 21 Women Check Navy Blue Top,../data/RAW/images/26967.jpg
27089,Aneri Women Jazz Brown Kurta,../data/RAW/images/27089.jpg
48124,Fossil Women Brown Huarache Weave Belt,../data/RAW/images/48124.jpg
9203,Puma Men Axis XT Black Shoes,../data/RAW/images/9203.jpg
51835,Bwitch Red Lace  Briefs,../data/RAW/images/51835.jpg
3739,ADIDAS Men Delhi Daredevil Blue Cap,../data/RAW/images/3739.jpg
19786,U.S. Polo Assn. Men Solid Navy Blue Tshirt,../data/RAW/images/19786.jpg
44948,Puma Men Black Aquil II Sports Shoes,../data/RAW/images/44948.jpg
24091,Manchester United Men Navy Blue Striped T-shirt,../data/RAW/images/24091.jpg
57563,Lotus Herbals Pure Colours Nutty Brown Lipstick 666,../data/RAW/images/57563.jpg
33026,Mother Earth Women Pink Kurta,../data/RAW/images/33026.jpg
41406,Wrangler Women Pink T-shirt,../data/RAW/images/41406.jpg
11376,United Colors Of Benetton Women Light Winter Grey Tops,../data/RAW/images/11376.jpg
25143,Lino Perros Women Silver Clutch,../data/RAW/images/25143.jpg
44174,Nike Fragrances Women Sensual Touch Perfume and Deo Set,../data/RAW/images/44174.jpg
5253,Wildcraft Unisex Black & Grey Duffel Bag,../data/RAW/images/5253.jpg
20431,Baggit Women Tijori Viva Brown Wallet,../data/RAW/images/20431.jpg
14604,United Colors of Benetton Men Stripes Green Socks,../data/RAW/images/14604.jpg
4381,Superman Men's Silhouette Light Blue T-shirt,../data/RAW/images/4381.jpg
46623,Nike Unisex Ultimatum Max Backpack,../data/RAW/images/46623.jpg
19927,ADIDAS Men Receptor Grey Sandals,../data/RAW/images/19927.jpg
7504,Nike Women's Smash Pink T-shirt,../data/RAW/images/7504.jpg
22366,Ed Hardy Men New Tiger White T-Shirt,../data/RAW/images/22366.jpg
3998,Spalding Men's Black and White Graphic Flip Flop,../data/RAW/images/3998.jpg
51694,Van Heusen Unisex Sunglasses VH216-C2,../data/RAW/images/51694.jpg
16153,Enroute Men Leather Black Formal Shoes,../data/RAW/images/16153.jpg
17081,Lino Perros Women Denim Blue Wallet,../data/RAW/images/17081.jpg
50746,Red Chief Men Black Formal Shoes,../data/RAW/images/50746.jpg
34203,Proline Men Charcoal Grey Track Pants,../data/RAW/images/34203.jpg
55234,Lakme 9to5 Flawless Makeup Marble Foundation,../data/RAW/images/55234.jpg
13421,United Colors of Benetton Men Stripes Black Polo T-shirts,../data/RAW/images/13421.jpg
27614,Scullers Men Beige Trousers,../data/RAW/images/27614.jpg
22154,Lee Cooper Men Black Formal Shoes,../data/RAW/images/22154.jpg
16361,Peter England Men Stripes Maroon Shirt,../data/RAW/images/16361.jpg
46411,ADIDAS Men Black Sweatshirt,../data/RAW/images/46411.jpg
7736,Puma Men Ferrari Lifestyle Red Cap,../data/RAW/images/7736.jpg
34031,Gini and Jony Boys Check Blue Shirt,../data/RAW/images/34031.jpg
50574,Chromozome Men Pack of Two Trunks,../data/RAW/images/50574.jpg
22968,U.S. Polo Assn. Unisex Casual Olive Backpack,../data/RAW/images/22968.jpg
3396,Murcia Women Turquoise Blue Handbag,../data/RAW/images/3396.jpg
31543,Classic Polo Men Striped Navy Blue T-shirt,../data/RAW/images/31543.jpg
55006,Lakme Sheer Satin Lip Gloss 51,../data/RAW/images/55006.jpg
19329,Puma Men Standpunkt Brown Casual Shoes,../data/RAW/images/19329.jpg
13613,Hanes Men Sleeveless V Neck Red Innerwear T-shirt,../data/RAW/images/13613.jpg
27426,Jockey Women Grey Melange Shorts,../data/RAW/images/27426.jpg
2244,ADIDAS Women's Black T-shirt,../data/RAW/images/2244.jpg
43163,Fastrack Men White Dial Watch,../data/RAW/images/43163.jpg
33214,Sepia Women Printed Black & Green Tunic,../data/RAW/images/33214.jpg
10096,Reebok Women Reeflex Run Blue Sports Shoes,../data/RAW/images/10096.jpg
11144,Scullers Men Price Catch Black Shirts,../data/RAW/images/11144.jpg
25371,Levis Men Maroon Innerwear Vest,../data/RAW/images/25371.jpg
20603,Baggit Women Selection Mayur Black Sling Bag,../data/RAW/images/20603.jpg
58719,ALayna Women Off White  Kurta,../data/RAW/images/58719.jpg
11978,FILA Men Aruba Navy Blue Sandal,../data/RAW/images/11978.jpg
36766,Maxima Men Black Watch,../data/RAW/images/36766.jpg
45294,CASIO SHEEN Women Black Dial Watch SX041,../data/RAW/images/45294.jpg
52223,Lencia White Swarovski Pearl Necklace,../data/RAW/images/52223.jpg
34455,Rocia Women Black Shoes,../data/RAW/images/34455.jpg
6280,UCB Men's Making Light Pink T-shirt,../data/RAW/images/6280.jpg
46075,Lino Perros Men Black Leather Belt,../data/RAW/images/46075.jpg
35587,Gliders Men Brown Leather Sandals,../data/RAW/images/35587.jpg
7352,Tantra Men's Whatever Purple T-shirt,../data/RAW/images/7352.jpg
27042,Yelloe Black Animal Print Clutch,../data/RAW/images/27042.jpg
2620,Nike Men's Colors Team India T-shirt,../data/RAW/images/2620.jpg
43507,French Connection Men Maroon T-shirt,../data/RAW/images/43507.jpg
28836,BIBA Women Printed Multi Coloured Kurta,../data/RAW/images/28836.jpg
31127,Gini and Jony Girls Black Dress,../data/RAW/images/31127.jpg
26190,4711 Kolnisch Wasser Men Perfume,../data/RAW/images/26190.jpg
55462,Revlon Super Lustrous Plum Baby Lipstick 313,../data/RAW/images/55462.jpg
11520,United Colors of Benetton Women Denim Black Jeans,../data/RAW/images/11520.jpg
25715,ADIDAS Unisex Blue Cap,../data/RAW/images/25715.jpg
41250,Arrow Men Black & Brown Reversible Belt,../data/RAW/images/41250.jpg
40382,Tokyo Talkies Women Pink Top,../data/RAW/images/40382.jpg
38298,Reid & Taylor Men Brown Wallet,../data/RAW/images/38298.jpg
57335,Amante White Bra BCSO01,../data/RAW/images/57335.jpg
52647,Mod'acc Women Black Handbag,../data/RAW/images/52647.jpg
20267,Catwalk Women Casual Black Heels,../data/RAW/images/20267.jpg
14052,Flying Machine Men Solid White Shirts,../data/RAW/images/14052.jpg
53795,Puma Men Black T-shirt,../data/RAW/images/53795.jpg
44722,Lotto Women Red & Orange Disco Holic Flip Flops,../data/RAW/images/44722.jpg
5405,Kalenji Ekiden Comfort Prime 2011,../data/RAW/images/5405.jpg
39178,Aneri Women Blue & Brown Printed Kurta,../data/RAW/images/39178.jpg
32590,ONLY Women Brown Shorts,../data/RAW/images/32590.jpg
11712,Lee Men Solid Blue Shirts,../data/RAW/images/11712.jpg
25527,Wrangler Women Stella Green Shirt,../data/RAW/images/25527.jpg
57107,Elle Women Green Essentials Top,../data/RAW/images/57107.jpg
20869,Fila Men Camper Brown Sandals,../data/RAW/images/20869.jpg
33442,Baggit Women Rade Doko Teal Handbag,../data/RAW/images/33442.jpg
58973,Colour Me Women Pink Perfume,../data/RAW/images/58973.jpg
52475,Red Rose White & Red Dot Print Bath Robe,../data/RAW/images/52475.jpg
39944,GAS Men Grey Namib Shoes,../data/RAW/images/39944.jpg
21187,ADIDAS Men Plugged In Yellow Flip Flops,../data/RAW/images/21187.jpg
36130,Nike Men Dunk High Grey Shoes,../data/RAW/images/36130.jpg
44510,Converse Unisex Black Shoes,../data/RAW/images/44510.jpg
20055,United Colors Of Benetton Women Grey Muffler,../data/RAW/images/20055.jpg
50322,Aurelia Women Black Kurta,../data/RAW/images/50322.jpg
28238,Park Avenue Men Cruise Deo,../data/RAW/images/28238.jpg
13879,Scullers Men Check Red Shirts,../data/RAW/images/13879.jpg
47395,Baggit Women Green Handbag,../data/RAW/images/47395.jpg
46247,Fusion Beats Women Dark Pink Tunic,../data/RAW/images/46247.jpg
7160,Scullers For Her Women Fashion Summer Lite Aubergine Tunics,../data/RAW/images/7160.jpg
22702,Nike Women Beige Dunk High Casual Shoes,../data/RAW/images/22702.jpg
8914,Puma Men Future Cat Remix SF White Sports Shoes,../data/RAW/images/8914.jpg
16537,Probase Men Check Blue Cap,../data/RAW/images/16537.jpg
43735,Royal Diadem Set of 2 Golden Bangles,../data/RAW/images/43735.jpg
13045,Inc 5 Women Casual Maroon Sandals,../data/RAW/images/13045.jpg
27270,Mother Earth Women Printed Maroon Kurta,../data/RAW/images/27270.jpg
12197,Basics Men Orange Polo T-shirt,../data/RAW/images/12197.jpg
55650,Catwalk Women Multi-coloured Heels,../data/RAW/images/55650.jpg
31315,W Women Brown Kurta,../data/RAW/images/31315.jpg
6274,UCB Women's Crystal Benetton Green T-shirt,../data/RAW/images/6274.jpg
47153,Gini and Jony Girls Pink Capris,../data/RAW/images/47153.jpg
17623,ADIDAS Men Solid Grey Track Pant,../data/RAW/images/17623.jpg
48927,Lucera Women Silver Ring,../data/RAW/images/48927.jpg
51036,Enamor Women Lavender Nightdress,../data/RAW/images/51036.jpg
26958,Jealous 21 Women Teal Shirt,../data/RAW/images/26958.jpg
46081,ADIDAS Men Navy Blue Benton Sandals,../data/RAW/images/46081.jpg
35573,Gliders Men Esquire Blue Flip Flops,../data/RAW/images/35573.jpg
13283,Gini and Jony Kids Boys Check Blue Shirts,../data/RAW/images/13283.jpg
54544,F Sports Men Black Pace Sports Shoes,../data/RAW/images/54544.jpg
30001,Aspen Women White Dial Watch,../data/RAW/images/30001.jpg
29910,Police Men Black Dial Watch PL12170JSB,../data/RAW/images/29910.jpg
3706,Classic Polo Men's Grey Red & Brown Stripe T-shirt,../data/RAW/images/3706.jpg
26164,John Miller Men Striped Grey Trousers,../data/RAW/images/26164.jpg
55496,Revlon ColorBurst Hot Pink Lip Gloss 10,../data/RAW/images/55496.jpg
56213,Estelle Women Gold Earrings,../data/RAW/images/56213.jpg
15948,Turtle Men Stripes Burgundy Ties,../data/RAW/images/15948.jpg
40376,Tokyo Talkies Women Yellow Top,../data/RAW/images/40376.jpg
24633,ADIDAS Women Polka Pink Flip Flops,../data/RAW/images/24633.jpg
10406,United Colors of Benetton Women Solid Grey Dresses,../data/RAW/images/10406.jpg
4523,Puma Men's Faas Blue White Silver Red Shoe,../data/RAW/images/4523.jpg
45604,Arrow Men Brown Formal Shoes,../data/RAW/images/45604.jpg
15174,Arrow Men Yellow Polo T-shirt,../data/RAW/images/15174.jpg
21341,Pal Zileri Men Casual Steel Frame Sunglasses,../data/RAW/images/21341.jpg
53761,Puma Men Green and Blue T-shirt,../data/RAW/images/53761.jpg
37224,United Colors of Benetton Women Purple Shirt,../data/RAW/images/37224.jpg
32564,ONLY Women Orange Trousers,../data/RAW/images/32564.jpg
56021,Colorbar Soft Touch Venus Lipstick 034,../data/RAW/images/56021.jpg
24401,Vishudh Women Brown Printed Kurta,../data/RAW/images/24401.jpg
10634,Carlton London Men Black Oxford Wingtip Brogues,../data/RAW/images/10634.jpg
40144,Gini and Jony Girls Pretty Blossom Pink Top,../data/RAW/images/40144.jpg
58987,Cavallini Women Deo,../data/RAW/images/58987.jpg
59069,Peri Peri Women White Bra,../data/RAW/images/59069.jpg
15346,Nike Men Special Edition 3 Star Beed Black Tshirts,../data/RAW/images/15346.jpg
52481,Red Rose Pink & Black Nightdress,../data/RAW/images/52481.jpg
21173,s.Oliver Women Grey Shirt,../data/RAW/images/21173.jpg
4711,ADIDAS Unisex Toronto Hand Black Watch,../data/RAW/images/4711.jpg
40978,Gini and Jony Boys United Red T-shirt,../data/RAW/images/40978.jpg
14294,Classic Polo Men Stripes Black Tshirts,../data/RAW/images/14294.jpg
17411,Lotto Men Basketball Mid White Sports Shoe,../data/RAW/images/17411.jpg
9832,Little Miss Women Printed Rust T-shirt,../data/RAW/images/9832.jpg
23624,Doodle Kids Girls White I love Shopping Top,../data/RAW/images/23624.jpg
6046,UCB Men Logo Chest Green Shirt,../data/RAW/images/6046.jpg
34693,Allen Solly Kids Girls Poplin Pink Shorts,../data/RAW/images/34693.jpg
47361,Baggit Women Black Voodoo Gang Handbag,../data/RAW/images/47361.jpg
7194,Jealous 21 Women's BFF Printed White Top,../data/RAW/images/7194.jpg
51204,Enamor Women Peach Bra,../data/RAW/images/51204.jpg
